"","doc_id","sentence","token","upos","Entity"
"18911","doc2375","political analyst <U+393C><U+3E35>","analyst","NOUN","Profession"
"18928","doc2377","music sport radio tv","music","NOUN","Hobbies"
"18975","doc2382","proud african warrior scholar labour liberation africa centred africans ancestors ancestor","proud","ADJ","Personality"
"18996","doc2385","well read college widowed interested personi green person fear humans planet many concerns","read","VERB","Hobbies"
"18997","doc2385","well read college widowed interested personi green person fear humans planet many concerns","college","NOUN","Profession"
"19015","doc2386","easy use crm small midsized businesses helping sales teams excel join us live demo httpstcobilncsc","sales","NOUN","Profession"
"19054","doc2390","nonconformist cos even dead fish can go d flow introvert calm lost buh found mufc virgo winner","calm","ADJ","Personality"
"19065","doc2392","just love hps nature travel sexy clothes themes nba","nature","NOUN","Profession"
"19106","doc2399","manchester united soccer enthusiast thenextbigthing nochills","soccer","NOUN","Hobbies"
"19113","doc2400","honors degree holderufregistered clinical dieticianufffufeeating healthy weight lose life gaintake care bodyuf","clinical","NOUN","Profession"
"19125","doc2401","intern ccprcentre international politics student specialising postconflict reconstruction development human rights defender","politics","NOUN","Hobbies"
"19126","doc2401","intern ccprcentre international politics student specialising postconflict reconstruction development human rights defender","student","NOUN","Profession"
"19130","doc2401","intern ccprcentre international politics student specialising postconflict reconstruction development human rights defender","development","NOUN","Profession"
"19139","doc2403","artist","artist","NOUN","Profession"
"19141","doc2404","old school value investor interested commodities esp uranium precious metals copper love great outdoors lifting weights antique cars","school","NOUN","Profession"
"19155","doc2404","old school value investor interested commodities esp uranium precious metals copper love great outdoors lifting weights antique cars","weights","NOUN","Hobbies"
"19219","doc2411","breaking news latest news nigeriaafrica news video","video","NOUN","Profession"
"19236","doc2416","rapper songwriter vocalist producer founder bless musiq","producer","NOUN","Profession"
"19242","doc2417","loyalty code business established ufeufe","business","NOUN","Profession"
"19248","doc2418","oyiengos digital son business magnate luopean jalejo proud kenyan","business","NOUN","Profession"
"19252","doc2418","oyiengos digital son business magnate luopean jalejo proud kenyan","proud","ADJ","Personality"
"19311","doc2426","crime prevention specialist city miami police department upper eastside little haiti east","specialist","NOUN","Profession"
"19314","doc2426","crime prevention specialist city miami police department upper eastside little haiti east","police","NOUN","Profession"
"19322","doc2427","deal local brown rice shito","local","ADJ","Profession"
"19327","doc2428","wordpress developer","developer","NOUN","Profession"
"19342","doc2432","barrister holborn chambers probono legal advice clinic human rightsimmigration familyemploymentmodern day slaverysocialanimal welfare equality","barrister","NOUN","Profession"
"19346","doc2432","barrister holborn chambers probono legal advice clinic human rightsimmigration familyemploymentmodern day slaverysocialanimal welfare equality","legal","ADJ","Profession"
"19347","doc2432","barrister holborn chambers probono legal advice clinic human rightsimmigration familyemploymentmodern day slaverysocialanimal welfare equality","advice","NOUN","Profession"
"19354","doc2432","barrister holborn chambers probono legal advice clinic human rightsimmigration familyemploymentmodern day slaverysocialanimal welfare equality","welfare","NOUN","Profession"
"19357","doc2433","im good girl good heart","good","ADJ","Personality"
"19359","doc2433","im good girl good heart","good","ADJ","Personality"
"19362","doc2435","electronics engineer","electronics","NOUN","Hobbies"
"19363","doc2435","electronics engineer","engineer","NOUN","Profession"
"19366","doc2436","bartender mom writer pc hater","writer","NOUN","Profession"
"19369","doc2437","author enfp intuitive public speaker astro buff ufufufuf novels edit woo","author","NOUN","Profession"
"19395","doc2439","singer songwriter topview records","singer","NOUN","Profession"
"19403","doc2440","dad husband friend son finance guru entrepreneur loves jesus envision will come great things always takes time kudzaimberiyahoocom","finance","NOUN","Profession"
"19405","doc2440","dad husband friend son finance guru entrepreneur loves jesus envision will come great things always takes time kudzaimberiyahoocom","entrepreneur","NOUN","Profession"
"19420","doc2441","mistressufad ufb colduf project ufdhp darkskinnufbuf youll never figure uf","project","NOUN","Profession"
"19459","doc2446","financial services affiliate network","financial","ADJ","Profession"
"19462","doc2446","financial services affiliate network","network","NOUN","Profession"
"19479","doc2448","youtube channel created make awesome content artificial intelligence machine learning programming techniques ai python git learningplatform","machine","NOUN","Profession"
"19480","doc2448","youtube channel created make awesome content artificial intelligence machine learning programming techniques ai python git learningplatform","learning","VERB","Profession"
"19487","doc2449","internet savvy quick learner can attitude apart like hang friends shopping movies listening music","internet","NOUN","Hobbies"
"19497","doc2449","internet savvy quick learner can attitude apart like hang friends shopping movies listening music","shopping","NOUN","Hobbies"
"19500","doc2449","internet savvy quick learner can attitude apart like hang friends shopping movies listening music","music","NOUN","Hobbies"
"19530","doc2453","buykerry biggest local spending campaign ireland encouraging kerry shoppers think kerry spend","local","ADJ","Profession"
"19543","doc2454","simple hacks mostly social media accounts","social","ADJ","Profession"
"19544","doc2454","simple hacks mostly social media accounts","media","NOUN","Profession"
"19551","doc2456","bamanwas indian administration service","service","NOUN","Profession"
"19561","doc2457","birth family follow bjp rss every vote give bjp education skills money bjp","education","NOUN","Profession"
"19616","doc2463","photographer sober choctaw cherokee anarchist super power pissing everyone","photographer","NOUN","Profession"
"19625","doc2464","progressive democrat writer lover things coffee resistance gunsensenow kamala daca universalhealthcare unionyes demsworkusa","progressive","ADJ","Organization"
"19627","doc2464","progressive democrat writer lover things coffee resistance gunsensenow kamala daca universalhealthcare unionyes demsworkusa","writer","NOUN","Profession"
"19641","doc2466","artist leather works ub uufcubcufuaucudduuub obsessed music art mix soulu","artist","NOUN","Profession"
"19647","doc2466","artist leather works ub uufcubcufuaucudduuub obsessed music art mix soulu","music","NOUN","Hobbies"
