,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
2953,927995751870935041,Founder and Editor-In-Chief @WMoving_S  PhD @unimelb #RoryPeckAwards #Walkleys award winning journalist and filmmaker  @acmiXstudio @unimelb Resident '18.,"[('PhD', 'WORK_OF_ART'), ('Walkleys', 'MONEY'), ("" @acmiXstudio @unimelb Resident '"", 'LAW'), ('18', 'DATE')]",,,,,PhD,"{("" @acmiXstudio @unimelb Resident '"", 'LAW'), ('18', 'DATE'), ('Walkleys', 'MONEY')}"
2954,2647013455,csusb,,,,,,,
2955,19872555,digital media solutions. innovative technology consulting.  store of the future. content workflow and ad management. cloud marketing. e-ink.iot #digitalsignage,,,,,,,
2956,1083249613916852224,Dedicated to exposing the truth about Socialism and protecting the middle class for future generations,,,,,,,
2957,557156144,OU 20,"('OU \x9120', 'PERSON')",,,,,,"('OU \x9120', 'PERSON')"
2958,37545999,Retired USAF veteran. Level 1 Trauma Team RN. evidence based data always wins over selective ignorance and blind rhetoric. Union guy #Resist #ClimateChange,"[('Retired USAF', 'PERSON'), ('1', 'CARDINAL'), ('Trauma Team RN', 'ORG'), ('#Resist #', 'MONEY')]",,,Trauma Team RN,,,"{('#Resist #', 'MONEY'), ('Retired USAF', 'PERSON'), ('1', 'CARDINAL')}"
2959,490791319,Just a social media account. Xpect the Un-xpected. <U+0274>¬x²,"[('Xpect', 'ORG'), ('Un', 'ORG')]",,,"{'Xpect', 'Un'}",,,
2960,1056676685846740992,The original Chinese mans. Social media influencer. Tweets are my own. Trolls will be blocked <U+0001F6AB>. Abusive behavior reported <U+0001F694>. RT = endorsement.,"[('Chinese', 'NORP'), ('Abusive', 'GPE'), ('RT', 'GPE')]","{'RT', 'Abusive'}",,,Chinese,,
2961,27025085,"Student of life, Son, Brother, Uncle, & friend. USMC Vet, Gen-Xer & Progressive for life! #LGBTQ+ <U+0001F3F3><U+FE0F><U+200D><U+0001F308> #TheResistance","[('Uncle, &', 'ORG'), ('Gen-Xer & Progressive', 'ORG'), ('LGBTQ+', 'MONEY'), ('TheResistance', 'MONEY')]",,,"{'Gen-Xer & Progressive', 'Uncle, &'}",,,"{('LGBTQ+', 'MONEY'), ('TheResistance', 'MONEY')}"
2962,1077976208799879168,I'm a gentle man and God fearing,,,,,,,
2963,2447229852,"I'm human and inhuman

This also a personal page for me so all is fair game! :)","('\r\n\r\n', 'PERSON')",,,,,,"('\r\n\r\n', 'PERSON')"
2964,561743835,"Builder, breaker and mess creator. Father of a few, partner to one.  Beer, scotch and whiskey are staples. I love the forest. Opinions are my own.","[('one', 'CARDINAL'), ('Beer', 'PERSON')]",,,,,,"{('one', 'CARDINAL'), ('Beer', 'PERSON')}"
2965,1083094879075553280,"CAPRICORN BABY...Business Woman...Single...Ifb...MUFC

If you catfish this Acct... you're  going to Hell Like Trump..","('Business Woman', 'ORG')",,,Business Woman,,,
2966,1083103177417863168,A friend to the end !,,,,,,,
2967,593611657,"I survived twenty years with a Narcissist, what's your SUPERPOWER?","[('twenty years', 'DATE'), ('SUPERPOWER', 'PERSON')]",,,,,,"{('twenty years', 'DATE'), ('SUPERPOWER', 'PERSON')}"
2968,604538063,Georgia Southern University,"('Georgia Southern University', 'ORG')",,,Georgia Southern University,,,
2969,305949170,It is what it is,,,,,,,
2970,1083210157906104322,Simple and Kind.,"('Kind', 'ORG')",,,Kind,,,
2971,2183599920,AHS '19,"[('AHS', 'ORG'), ('19', 'CARDINAL')]",,,AHS,,,"('19', 'CARDINAL')"
2972,1082810217870458880,"America' s Strongest Primetime Lineup Anywhere!Follow America's #1 cable news network, deliveringyou breaking news, insightful analysis, and must-see videos.","[('America', 'GPE'), ('America', 'GPE'), ('#1', 'CARDINAL')]",America,,,,,"('#1', 'CARDINAL')"
2973,3021479322,our God is great // phil 4:13 // wjc soccer 22 // <U+0394><U+0396>,"('4:13', 'TIME')",,,,,,"('4:13', 'TIME')"
2974,827805805911097344,Witness to the setting sun,,,,,,,
2975,3021784892,lifornia,,,,,,,
2976,761985912456613888,Tennis | Gen-Z Entrepreneur | Public Speaker | Inquiries: @Mac_Hereford,"('Gen-Z', 'PRODUCT')",,,,,,"('Gen-Z', 'PRODUCT')"
2977,831016139274727424,in a game of chess the objective is to protect the king,,,,,,,
2978,1021123608,"NY sports Fan, WWE Fan, Political Junkie, & Harcore Rock..Welcome to the #TAKEOVERMFrs","[('Fan', 'PRODUCT'), ('WWE', 'ORG'), ('Fan', 'PRODUCT')]",,,WWE,,,"('Fan', 'PRODUCT')"
2979,1083179211458822144,The pod looks for an edge in NASCAR bets and odds. Lets do this!!!!!!!,"('NASCAR', 'ORG')",,,NASCAR,,,
2980,780582859245367297,"Mom, art, book & film lover, epicurean, Independent, I <U+2764><U+FE0F> the President <U+0001F1FA><U+0001F1F8><U+0001F1EC><U+0001F1E7><U+0001F1E8><U+0001F1FE>","('Independent', 'ORG')",,,Independent,,,
2981,900052403952656384,"Classic Rock Music, discovering the truth, being a patriot","('Classic Rock Music', 'ORG')",,,Classic Rock Music,,,
2982,812159858803810304,"Powered by technology, we transform ideas into results and new realities.",,,,,,,
2983,353192812,Tov Meod                                                              USI Women's soccer #22<U+26BD><U+FE0F>,"(""USI Women's"", 'ORG')",,,USI Women's,,,
2984,396343044,22 | Copywriter | Clarinetist | Daughter | Hater of Olives | Lover of Classic Rock & New Wave,"[('22', 'CARDINAL'), ('Copywriter', 'GPE'), ('Clarinetist', 'NORP'), ('Daughter | Hater', 'PERSON'), ('Classic Rock & New Wave', 'ORG')]",Copywriter,,Classic Rock & New Wave,Clarinetist,,"{('Daughter | Hater', 'PERSON'), ('22', 'CARDINAL')}"
2985,1082329240681492481,"Born and raised in Galena. 6th-generation Kansan. Faith in God. Family. Love of Country. Proud husband to Suzanne and father to Ava, Joe, Maggie, and Gus.","[('Galena', 'ORG'), ('6th', 'ORDINAL'), ('Kansan', 'PERSON'), ('Suzanne', 'PERSON'), ('Ava', 'PERSON'), ('Joe', 'PERSON'), ('Maggie', 'PERSON'), ('Gus', 'PERSON')]",,,Galena,,,"{('Kansan', 'PERSON'), ('Ava', 'PERSON'), ('Maggie', 'PERSON'), ('Suzanne', 'PERSON'), ('6th', 'ORDINAL'), ('Joe', 'PERSON'), ('Gus', 'PERSON')}"
2986,787041971844120576,#Election2016 mother of 3 self and hubby army vets republican household,"[('Election2016', 'MONEY'), ('3', 'CARDINAL'), ('republican', 'NORP')]",,,,republican,,"{('Election2016', 'MONEY'), ('3', 'CARDINAL')}"
2987,846576854349725696,"I am here to laugh at and reply as mean tweets. Do not take seriously, it's a fake me. For pretend venting only.",,,,,,,
2988,1078746987762204673,DAMMIT!,"('DAMMIT', 'ORG')",,,DAMMIT,,,
2989,121901360,"#Independent, #Moderate, I'm a #Thinker. #Biracial, #American, & an #Atheist,   ...........""I #Block_Abusers, &  New Followers."".....<U+0001F60A><U+0001F495><U+0001F643>","[('Moderate', 'MONEY'), ('Thinker', 'MONEY'), ('Biracial', 'MONEY'), ('American, &', 'ORG'), ('Atheist', 'MONEY'), ('#', 'CARDINAL'), ('&  New Followers.""', 'ORG')]",,,"{'American, &', '&  New Followers.""'}",,,"{('Biracial', 'MONEY'), ('#', 'CARDINAL'), ('Thinker', 'MONEY'), ('Atheist', 'MONEY'), ('Moderate', 'MONEY')}"
2990,772117883031879689,NCSU XC & Track,"('NCSU', 'ORG')",,,NCSU,,,
2991,614000088,"#MAGA #TRUMP2020 #KAG #NRA #2A #Q #QANON #BUILDTHEWALL! Deliriously happy Christian ranchwife. Grateful for Jesus, POTUS, Q, Vets and LEOs","[('MAGA', 'GPE'), ('#KAG #', 'MONEY'), ('#Q', 'MONEY'), ('#QANON #', 'MONEY'), ('Christian', 'NORP'), ('Jesus', 'PERSON'), ('Vets', 'PERSON'), ('LEOs', 'PERSON')]",MAGA,,,Christian,,"{('LEOs', 'PERSON'), ('Jesus', 'PERSON'), ('Vets', 'PERSON'), ('#Q', 'MONEY'), ('#KAG #', 'MONEY'), ('#QANON #', 'MONEY')}"
2992,1083144133756112896,every day is a Holly-day! <U+0001F496><U+0001F48B><U+0001F498><U+0001F460><U+0001F49D><U+0001F339>backup acct for @missgoylightly because Ill never get back in there again <U+0001F62D>,"[('every day', 'DATE'), ('I\x92ll', 'PERSON')]",,,,,,"{('every day', 'DATE'), ('I\x92ll', 'PERSON')}"
2993,1195513350,Former Network Ten Newsreader,"('Network Ten Newsreader', 'PRODUCT')",,,,,,"('Network Ten Newsreader', 'PRODUCT')"
2994,241173956,"The Time Is Now.  
https://t.co/Pe2xwCMvEP   
#MAGA <U+0001F1FA><U+0001F1F8>#BREXIT <U+0001F1EC><U+0001F1E7>#England<U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F>
#QAnon","[('MAGA', 'GPE'), ('QAnon', 'GPE')]","{'MAGA', 'QAnon'}",,,,,
2995,1082476745855504384,"Christian Zionist! Trump Supporter, Evangelical Christian, Republican","[('Christian Zionist', 'PERSON'), ('Trump Supporter', 'PERSON'), ('Evangelical Christian', 'NORP'), ('Republican', 'NORP')]",,,,"{'Evangelical Christian', 'Republican'}",,"{('Christian Zionist', 'PERSON'), ('Trump Supporter', 'PERSON')}"
2996,848305843711946752,Mississippi state,"('Mississippi', 'GPE')",Mississippi,,,,,
2997,2332846270,"Husband, Father, Grandpa, Oilman, Golfer, Hockey Player, Boater. Go Eguana Technologies.","[('Husband', 'GPE'), ('Grandpa', 'PERSON'), ('Oilman', 'PERSON'), ('Golfer', 'PERSON'), ('Hockey Player', 'PERSON'), ('Boater', 'GPE'), ('Eguana Technologies', 'ORG')]","{'Husband', 'Boater'}",,Eguana Technologies,,,"{('Hockey Player', 'PERSON'), ('Grandpa', 'PERSON'), ('Golfer', 'PERSON'), ('Oilman', 'PERSON')}"
2998,949459879420309504,Spartanburg High School C/O 20,"('Spartanburg High School C/O', 'ORG')",,,Spartanburg High School C/O,,,
2999,1083127412861341697,I am a passionate woman and l love to be affectionate. In the long run it is companionship and enjoyment of what each person loves to do.,,,,,,,
3000,1083121362204573699,"Fun loving, whiskey drinking, conservative.   Donald Trump 2020","[('Donald Trump', 'PERSON'), ('2020', 'DATE')]",,,,,,"{('Donald Trump', 'PERSON'), ('2020', 'DATE')}"
3001,63816342,"My passion is God, my drive is to help people in any mean possible. Only the visionary saw already his or her job completed",,,,,,,
3002,3252924902,"It's always about ME, not U","('ME', 'ORG')",,,ME,,,
3003,4524998062,lfc supporter and a paragon of virtue,,,,,,,
3004,3438687291,"CSU 22' 
Education Major (History & Social Studies)","[('CSU', 'ORG'), ('Education Major', 'PERSON'), ('History & Social Studies', 'ORG')]",,,"{'CSU', 'History & Social Studies'}",,,"('Education Major', 'PERSON')"
3005,3160029488,Follower of Jesus Christ I Government Affairs | @TAMU '07 | Gigem,"[('@TAMU', 'ORG'), ('07', 'CARDINAL')]",,,@TAMU,,,"('07', 'CARDINAL')"
3006,2695092658,Positive vibes only... Bounce!,,,,,,,
3007,1083107725997940736,Stand up for whats right! Stand up for what you believe! No matter what <U+270A><U+0001F3FE><U+270A><U+0001F3FB><U+270A><U+270A><U+0001F3FC><U+270A><U+0001F3FD><U+203C><U+FE0F> || Im low key <U+0001F92B> || Im blunt so dont catch feelings ||,"('don\x92t', 'ORG')",,,dont,,,
3008,1252387423,"Sharing God's plan for life, love, relationships & marriage with teachers, parents & teens in the Archdiocese of Boston! #CreatedForLove #Dignity #RespectLife","[('Archdiocese', 'NORP'), ('Boston', 'GPE')]",Boston,,,Archdiocese,,
3009,1609671535,It goes on |NKU GSP 18 |HHS19,,,,,,,
3010,766302200515686400,I fear only God.,,,,,,,
3011,87440127,Nigerian to the core. Passionate and Driven.,"[('Nigerian', 'ORG'), ('Driven', 'NORP')]",,,Nigerian,Driven,,
3012,1002794455,"News Reporter for WJTV, Former Sports Reporter for NTV News & Digital Sports Director at https://t.co/X8p1BX23FT USC Upstate Graduate. Email story ideas alove@wjtv.com","[('WJTV', 'ORG'), ('NTV News & Digital Sports', 'ORG'), ('https://t.co/X8p1BX23FT USC Upstate Graduate', 'ORG')]",,,"{'https://t.co/X8p1BX23FT USC Upstate Graduate', 'NTV News & Digital Sports', 'WJTV'}",,,
3013,1083088124387954689,"i am just me<U+0001F48B><U+0001F48B><U+0001F48B>
baby grl's lôvë",,,,,,,
3014,1083081878700204032,"Community Advocate. When I am not working I enjoy running, photography, reading, gardening and always keen to learn something new.","('Community Advocate', 'ORG')",,,Community Advocate,,,
3015,3068786286,SHSU.,,,,,,,
3016,1073248398294310912,Just a steward of the things Christ has trusted me with. To God be the glory!,,,,,,,
3017,154625081,"Inspirational, motivational and religious word stones and pocket tokens.  Use them as party and wedding favors, giveaways, gifts, meditation tools & reminders.",,,,,,,
3018,4228799608,Salus animarum suprema lex,,,,,,,
3019,1083074981989363712,Bearded. Married<U+0001F48D>Father. Avid Griller. Sports fan. Pro #2A. Whisky and beer fan.  Italian. #babyanon. AVI is NOT me,"[('Avid Griller', 'PERSON'), ('2A.', 'MONEY'), ('Whisky', 'PERSON'), ('Italian', 'NORP'), ('AVI', 'ORG')]",,,AVI,Italian,,"{('Whisky', 'PERSON'), ('Avid Griller', 'PERSON'), ('2A.', 'MONEY')}"
3020,794050877724061697,If youre reading this hahahaha Im glad I upset you so bad you have to look at my profile,"('you\x92re', 'ORG')",,,youre,,,
3021,1081937551982768128,"I'm Back...  My Twitter account  was shut down by Twitter for speaking the truth about the crooked, racist, criminal Democrats....","[('Twitter', 'PERSON'), ('Democrats', 'NORP')]",,,,Democrats,,"('Twitter', 'PERSON')"
3022,1083073090115067907,the backup account cause you never know,,,,,,,
3023,1965462974,"ask me about ancient Rome, then ask me to stop talking 5 hours later when you're late for an appointment or something","[('Rome', 'GPE'), ('talking 5 hours later', 'TIME')]",Rome,,,,,"('talking 5 hours later', 'TIME')"
3024,417480616,BEARS.  White Sox. Bulls. Black Hawks.,"('Black Hawks', 'ORG')",,,Black Hawks,,,
3025,1015282746988679170,"works as cleaner in KFC, I Am tired of been lied to and cheated, love to  make friends but a lot of fake ass ain't real here","('KFC', 'ORG')",,,KFC,,,
3026,747178705,Kp 19,"('19', 'CARDINAL')",,,,,,"('19', 'CARDINAL')"
3027,2782173966,tgorgunoglu@gmail.com,,,,,,,
3028,165892914,LAKERS COLTS BRAVES,,,,,,,
3029,702545696763879425,MAGA. NRA. Pro-Life. Proudly Blocked by Ellen DeGeneres. <U+0001F3D2>. <U+26BE><U+FE0F>. <U+0001F6AB>NFL. HILLARY COLLUDED WITH THE THE RUSSIANS. KEEP AMERICA GREAT. <U+0001F64F><U+0001F64F><U+0001F64F> RUN AWAY NO DMS,"[('MAGA', 'GPE'), ('Pro-Life', 'ORG'), ('Ellen DeGeneres', 'PERSON'), ('NFL', 'ORG'), ('HILLARY COLLUDED', 'PERSON'), ('KEEP AMERICA GREAT', 'ORG'), ('RUN', 'ORG')]",MAGA,,"{'NFL', 'RUN', 'KEEP AMERICA GREAT', 'Pro-Life'}",,,"{('HILLARY COLLUDED', 'PERSON'), ('Ellen DeGeneres', 'PERSON')}"
3030,1082998760349814784,"Msc Biomedical Engineering & PGD IT
With the new day comes new strength and new thoughts.","[('Msc Biomedical Engineering & PGD', 'ORG'), ('the new day', 'DATE')]",,,Msc Biomedical Engineering & PGD,,,"('the new day', 'DATE')"
3031,635865090,"taste & see that the Lord is good{Ps 34:8}
 CU Nursing '20","[('34:8', 'CARDINAL'), (""CU Nursing '"", 'ORG'), ('20', 'CARDINAL')]",,,CU Nursing ',,,"{('34:8', 'CARDINAL'), ('20', 'CARDINAL')}"
3032,994130342,clemson university | live the fourth,"('fourth', 'ORDINAL')",,,,,,"('fourth', 'ORDINAL')"
3033,602361461,"Lancaster, SC || CU Nursing 21 || ZTA","[('CU Nursing \x9121', 'ORG'), ('ZTA', 'ORG')]",,,"{'ZTA', 'CU Nursing \x9121'}",,,
3034,2159001391,Providing Quality and Affordable Collision Repairs and Restorations to all our customers.,"('Restorations', 'ORG')",,,Restorations,,,
3035,1083028377035030528,Philly Girl,,,,,,,
3036,1350649640,Stevens'21,,,,,,,
3037,1082843261008519168,"Saying it as I see it...no fluff!  Earthtone color guy. Gramps to 11 kiddos. Salute President Trump!   if you got it, a truck brought it.","[('\x93Earthtone', 'ORG'), ('Gramps', 'PERSON'), ('11', 'CARDINAL')]",,,Earthtone,,,"{('Gramps', 'PERSON'), ('11', 'CARDINAL')}"
3038,787718832391647232,New Yorker. Political #Conservative. #Republican. Art & Culture. Cyclist. Foodie. World Traveler. Activist. #MAGA #Trump2020 #Trump,"[('New Yorker', 'PRODUCT'), ('Political #Conservative', 'ORG'), ('Republican', 'NORP'), ('Art & Culture', 'ORG'), ('Foodie', 'PERSON'), ('World Traveler', 'PERSON'), ('Activist', 'ORG'), ('MAGA', 'GPE'), ('Trump2020', 'GPE'), ('Trump', 'MONEY')]","{'MAGA', 'Trump2020'}",,"{'Activist', 'Art & Culture', 'Political #Conservative'}",Republican,,"{('Foodie', 'PERSON'), ('World Traveler', 'PERSON'), ('Trump', 'MONEY'), ('New Yorker', 'PRODUCT')}"
3039,2244207495,UNK 21  professional twin,"('\x9121', 'ORG')",,,21,,,
3040,1082412075446558720,My heart and soul belongs to @gray_alles  aka my Helga. She is the mother to my amazing white children. I'm a white nationalist. I never hurt no one #TradLife,"('Helga', 'PERSON')",,,,,,"('Helga', 'PERSON')"
3041,746297588190748672,B S,,,,,,,
3042,2810169710,~ICCC<U+27A1><U+FE0F>William Penn football. #dlineU #JUCOPRODUCT~ Actor.,"[('William Penn', 'PERSON'), ('#dlineU', 'MONEY')]",,,,,,"{('William Penn', 'PERSON'), ('#dlineU', 'MONEY')}"
3043,414331122,Official Twitter account of the Transportation Security Administration. Read our social media policy at https://t.co/A7wXAUpEqU.,"('the Transportation Security Administration', 'ORG')",,,the Transportation Security Administration,,,
3044,1081283149944868864,"I,m a Professional Graphic Designer",,,,,,,
3045,1005164937042276352,"VET ON A MISSION OF AWARENESS: To Take All Homeless Off the Streets 

          #YouHaveNotBeenAbandonorForgotten
              Sorry Ladies I'm Happily Married","[('VET ON', 'PRODUCT'), ('YouHaveNotBeenAbandonorForgotten', 'MONEY'), ('Happily Married', 'PERSON')]",,,,,,"{('Happily Married', 'PERSON'), ('YouHaveNotBeenAbandonorForgotten', 'MONEY'), ('VET ON', 'PRODUCT')}"
3046,931618164189822981,"Eagle Transport began in 1969 in Rocky Mount, North Carolina. Eagle owns over 500 power units, 23 terminals and has over 850 drivers in the United States.","[('Eagle Transport', 'ORG'), ('1969', 'DATE'), ('Rocky Mount', 'GPE'), ('North Carolina', 'GPE'), ('Eagle', 'ORG'), ('over 500', 'CARDINAL'), ('23', 'CARDINAL'), ('over 850', 'CARDINAL'), ('the United States', 'GPE')]","{'Rocky Mount', 'the United States', 'North Carolina'}",,"{'Eagle Transport', 'Eagle'}",,,"{('1969', 'DATE'), ('23', 'CARDINAL'), ('over 500', 'CARDINAL'), ('over 850', 'CARDINAL')}"
3047,908735294253477889,"Currently: MA Candidate, @georgetownCCT. Researching technology, violence, and social alienation Formerly Digital Strategy @BreakthroughUS. Tweets =my own views","[('MA Candidate', 'WORK_OF_ART'), ('Formerly Digital Strategy', 'ORG')]",,,Formerly Digital Strategy,,MA Candidate,
3048,1083026951894417412,Swedish Softball National Team / MVC Softball /  PR & Business Marketing,"[('Swedish Softball National Team', 'ORG'), ('MVC Softball', 'PERSON'), (' PR & Business Marketing', 'ORG')]",,,"{'Swedish Softball National Team', ' PR & Business Marketing'}",,,"('MVC Softball', 'PERSON')"
3049,18325738,"Web designer, photographer, loves to travel, eat, read & experience different things in life.",,,,,,,
3050,1064256755599855616,"<U+0001F51E>Adult Entertainer <U+25AA> <U+25AA> <U+25AA> Marijuana Activists<U+0001F341><U+0001F4A8> <U+25AA> <U+25AA> <U+25AA> <U+0001F48B>#SexyCanBeDisabled
<U+0001F517>https://t.co/KolYpjEL9E <U+0001F517>https://t.co/qZrTmkANOh","[('Adult Entertainer', 'PERSON'), ('Marijuana Activists', 'PERSON')]",,,,,,"{('Adult Entertainer', 'PERSON'), ('Marijuana Activists', 'PERSON')}"
3051,172710176,"Huge Dolphin fan in Mississippi, LEO","[('Huge Dolphin', 'PERSON'), ('Mississippi', 'GPE'), ('LEO', 'GPE')]","{'LEO', 'Mississippi'}",,,,,"('Huge Dolphin', 'PERSON')"
3052,443742569,Longest serving football Kicking and Punting coach/instructor in the US (43 years). Proud Father and husband. 2/75 Army Ranger.,"[('Kicking', 'PERSON'), ('US', 'GPE'), ('43 years', 'DATE'), ('2/75', 'CARDINAL'), ('Army Ranger', 'PERSON')]",US,,,,,"{('Army Ranger', 'PERSON'), ('43 years', 'DATE'), ('2/75', 'CARDINAL'), ('Kicking', 'PERSON')}"
3053,870752390642712576,"Spydon cms is a music artist and movie writer,hailing from anambra state Nigeria, he does Dj,rapper/singing","[('Spydon', 'PERSON'), ('Nigeria', 'GPE'), ('Dj', 'PERSON')]",Nigeria,,,,,"{('Dj', 'PERSON'), ('Spydon', 'PERSON')}"
3054,3143570518,YOU DESERVE A WAY OF SEEING IN THE DARK,,,,,,,
3055,2470309665,<U+0001F496><U+0001F496><U+0001F496><U+0001F496> Luv's my life and all my family and friends to luv ya all loads xxxxxxxxxxxx <U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618>,"[('Luv', 'PERSON'), ('U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618', 'NORP')]",,,,U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F496><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618><U+0001F618,,"('Luv', 'PERSON')"
