,user_id,Description,NER,GPE,LOC,ORG,NORP,WORK_OF_ART,Other
1767,1084632293870690305,Aussie lad who is Pro-USA but Anti-Trump. <U+0001F1FA><U+0001F1F8><U+0001F1E6><U+0001F1FA> LGBTQ ally #RESIST <U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A>,"[('Aussie', 'PERSON'), ('Pro-USA', 'ORG'), ('Anti-Trump', 'ORG'), ('U+0001F1FA><U+0001F1F8><U+0001F1E6><U+0001F1FA', 'ORG'), ('LGBTQ', 'ORG'), ('#RESIST', 'MONEY')]",,,"{'Pro-USA', 'U+0001F1FA><U+0001F1F8><U+0001F1E6><U+0001F1FA', 'Anti-Trump', 'LGBTQ'}",,,"{('#RESIST', 'MONEY'), ('Aussie', 'PERSON')}"
1768,385619702,Pastor. Philanthropist. USMC Veteran. Future Politician. Pastor of @CIFChurch. Founder of @DJBlingCharity. Psalms 105. <U+0001F6D0> (RT=/= Endorsement).,"('Politician', 'NORP')",,,,Politician,,
1769,17917330,Manager at Yours Truly. Dad to the best son on the planet and husband the best wife...and fan of the NBA CHAMPION CAVS!!,"[('Yours', 'ORG'), ('NBA', 'ORG')]",,,"{'Yours', 'NBA'}",,,
1770,1042963829561253888,"Live here in Lawrence, KS, with Mom and Dad and cat and dogs, and I am a huge fan of ALL types of Helicopters...any kind!!!<U+0001F681><U+0001F681><U+0001F681><U+0001F681><U+263A><U+FE0F><U+263A><U+FE0F>","[('Lawrence', 'GPE'), ('KS', 'ORG'), ('Dad', 'PERSON')]",Lawrence,,KS,,,"('Dad', 'PERSON')"
1771,1026668967014875136,New Twitter. UAB. PR & Political Science <U+0001F481><U+0001F3FE><U+200D><U+2640><U+FE0F>,"[('UAB', 'ORG'), ('PR & Political Science', 'ORG')]",,,"{'PR & Political Science', 'UAB'}",,,
1772,2261461060,My hands my food.I dont steal from anyone.<U+0001F1FF><U+0001F1FC>,,,,,,,
1773,1068819690665971712,hello,,,,,,,
1774,2209173977,A God Fearing royal man,"('Fearing', 'GPE')",Fearing,,,,,
1775,1059791264697044992,i keep goin till my dick pass out!!!,,,,,,,
1776,187954770,if u dont like the peach then walk on by the tree,,,,,,,
1777,1720868929,Determined to make a difference in this world . Email purplepatches1970@gmail.com,,,,,,,
1778,25769008,"pitter patter, lets get at er",,,,,,,
1779,902645404080144384,Machinima Director/youtuber/Love Halo/Creator Of D27/loves Dark Horse,"('Machinima', 'GPE')",Machinima,,,,,
1780,2633589773,one with the squirrels,,,,,,,
1781,51486887,creating economic value without being a jerk,,,,,,,
1782,712995473515266049,"Andres Iniesta | Lionel Messi | FC Barcelona | Rafael Nadal | Linkin Park | Stephen Curry |
You never know what love is until you watch Messi play!<U+2764><U+FE0F>","[('Lionel Messi |', 'ORG'), ('FC Barcelona', 'ORG'), ('Rafael Nadal', 'PERSON'), ('Linkin Park', 'PERSON'), ('Stephen Curry', 'PERSON'), ('Messi play!<U+2764><U+FE0F', 'ORG')]",,,"{'FC Barcelona', 'Messi play!<U+2764><U+FE0F', 'Lionel Messi |'}",,,"{('Rafael Nadal', 'PERSON'), ('Linkin Park', 'PERSON'), ('Stephen Curry', 'PERSON')}"
1783,707249881472106498,"Coach at Hedrick Middle School, Lewisville ISD","[('Hedrick Middle School', 'ORG'), ('Lewisville', 'ORG')]",,,"{'Lewisville', 'Hedrick Middle School'}",,,
1784,1085175164646625280,BULUMA,"('BULUMA', 'ORG')",,,BULUMA,,,
1785,2455807850,"The beautiful thing about life is you always have a choice, so paint a pretty picture.",,,,,,,
1786,1020542415751352321,ASEAN XChange is a start-up providing offline and online solutions to help curb unemployment rates in Southeast Asia.,"[('ASEAN XChange', 'ORG'), ('Southeast Asia', 'LOC')]",,Southeast Asia,ASEAN XChange,,,
1787,1090061129944944640,"Mama said life is like a box of chocolates, you never know what your gonna get.",,,,,,,
1788,1031445042605510656,Amazing History Weird Hip-Hop/Rap Parenting Industry News Interesting Pictures Car Culture R&B/Soul Interesting Pictures Industry News Television Humanitarian,"('Amazing History Weird', 'ORG')",,,Amazing History Weird,,,
1789,2776311470,rooting for Ethiopias redemption,"('Ethiopia\x92s', 'CARDINAL')",,,,,,"('Ethiopia\x92s', 'CARDINAL')"
1790,1419435252,<U+2665><U+FE0F> <U+0001F1F5><U+0001F1F0>,,,,,,,
1791,33254031,.dad (#baseballdad) #TeamAxeBat #DallasCowboys #BaltimoreOrioles #PotomacPanthers #MetroSenators #CastIronCooking #TraegerNation,"[('#TeamAxeBat', 'MONEY'), ('#BaltimoreOrioles', 'MONEY'), ('#PotomacPanthers #MetroSenators #', 'MONEY'), ('TraegerNation', 'ORG')]",,,TraegerNation,,,"{('#BaltimoreOrioles', 'MONEY'), ('#TeamAxeBat', 'MONEY'), ('#PotomacPanthers #MetroSenators #', 'MONEY')}"
1792,1088387577751719937,Teacher,,,,,,,
1793,1090081523703955456,Prospective social studies teacher - M.A. History SUNY Binghamton 2018.,"[('M.A. History', 'ORG'), ('2018', 'DATE')]",,,M.A. History,,,"('2018', 'DATE')"
1794,991811860390338561,Having fun,,,,,,,
1795,491569749,producer and storyteller in film and VR,"('VR', 'GPE')",VR,,,,,
1796,273229469,Im well-versed in bird law. Go Herd. MU '18. WVU Law 21.,"[('Herd', 'PERSON'), ('18', 'CARDINAL'), ('WVU Law \x9121', 'PERSON')]",,,,,,"{('Herd', 'PERSON'), ('18', 'CARDINAL'), ('WVU Law \x9121', 'PERSON')}"
1797,1045717900739280897,Eeyou/Inninew (Cree). loves her dog. she smiles through realms. dont talk freedom. asks what is liberation to you.,"[('Eeyou/Inninew', 'ORG'), ('Cree', 'NORP')]",,,Eeyou/Inninew,Cree,,
1798,1090041105129840640,"Reclaiming  my account. <U+0001F33A>Family, Friends,Art, Music,Politics, Human Rights, Civility, Climate, Election Reform, Criminal Justice, Equality, Laughter, Kindness <U+0001F495>","[('Family, Friends,Art', 'ORG'), ('Music,Politics, Human Rights, Civility, Climate, Election Reform, Criminal Justice', 'ORG'), ('Equality', 'ORG'), ('Kindness', 'GPE')]",Kindness,,"{'Music,Politics, Human Rights, Civility, Climate, Election Reform, Criminal Justice', 'Family, Friends,Art', 'Equality'}",,,
1799,1087971062141337601,I design + communicate stories for the good fight & help protect our democracy.,,,,,,,
1800,903438424622997510,"Proud WCU BSW student and mother. Passionate about women's rights, LGBTQ rights, and mental health rights & advocacy. And, I love research!",,,,,,,
1801,1090015695612641284,IG: p0utyprincess,"('IG', 'ORG')",,,IG,,,
1802,132144925,Plan Ahead Wealth Advisors - Add meaning to your finances. Add time to your life,"('life\x99', 'GPE')",life,,,,,
1803,1089047968810917889,IAS OFFICER,"('IAS', 'ORG')",,,IAS,,,
1804,14714673,Hunting and fishing news and opportunities in Oregon.,"('Oregon', 'GPE')",Oregon,,,,,
1805,24419352,Looking to chat with other California Tweeters!,"('California', 'GPE')",California,,,,,
1806,3287846486,"Active mother and owner of Dream Clean Professional Services. Lover of God,  sports and fashion.","[('Dream Clean Professional Services', 'ORG'), (' ', 'NORP')]",,,Dream Clean Professional Services, ,,
1807,965241727,"| Whatever you have to do in life, find an excuse to win it | Train insane or remain the same. | w// @HayesSummer",,,,,,,
1808,2273993127,amos<U+0001F449><U+0001F3FD>cam_thagod,,,,,,,
1809,581222249,"divorced, mom of little boy",,,,,,,
1810,1052911977801162752,40404,"('40404', 'DATE')",,,,,,"('40404', 'DATE')"
1811,311684424,"Entrepreneur<U+25AA><U+FE0F>Writer<U+25AA><U+FE0F>Lobbyist<U+25AA><U+FE0F>
VicePresident of Content @PolitiscopeApp
Music Creator <U+0001F3B5><U+0001F3B6><U+0001F3B9>
""Humility is the foundation of all virtues""","[('Writer<U+25AA><U+FE0F', 'ORG'), ('Lobbyist', 'ORG'), ('VicePresident of Content @PolitiscopeApp', 'ORG'), ('Music Creator', 'PERSON'), ('Humility', 'ORG')]",,,"{'Humility', 'Writer<U+25AA><U+FE0F', 'Lobbyist', 'VicePresident of Content @PolitiscopeApp'}",,,"('Music Creator', 'PERSON')"
1812,2974049579,"Faith,Family,Fitness",,,,,,,
1813,1081930029049688064,"#Respect
#Appreciate
#Blessed
#WorkingMem
#Huznudzon","[('Respect', 'MONEY'), ('Appreciate', 'ORG'), ('Blessed', 'PERSON'), ('WorkingMem', 'MONEY'), ('Huznudzon', 'MONEY')]",,,Appreciate,,,"{('Blessed', 'PERSON'), ('WorkingMem', 'MONEY'), ('Huznudzon', 'MONEY'), ('Respect', 'MONEY')}"
1814,897866185319907328,"<U+2698>I try. that's about it.
she/her/they/them",,,,,,,
1815,251360508,<U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8> #MAGA #KAG #TRUMPTRAIN #patriot <U+274C><U+274C><U+274C><U+274C><U+274C><U+274C><U+274C>,"[('U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8', 'GPE'), ('MAGA', 'PERSON'), ('#KAG #', 'MONEY')]",U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8><U+2B50><U+FE0F><U+0001F1FA><U+0001F1F8,,,,,"{('#KAG #', 'MONEY'), ('MAGA', 'PERSON')}"
1816,1080575537460981784,"<U+0001F4B8>money flies just like the time<U+0001F4B8>, put your name on it if you own it<U+0001F6AC>, be close to me not further away <U+0001F6AB>","('U+0001F4B8', 'PERSON')",,,,,,"('U+0001F4B8', 'PERSON')"
1817,3130999905,Semi-retired news photographer,,,,,,,
1818,2782049384,"MS in Human Resource Management. Work for Education, for Change, with Public sector Org.","('Human Resource Management', 'ORG')",,,Human Resource Management,,,
1819,983605018635874304,political,,,,,,,
1820,1524811513,#daydreamer #thalapthyfan #dhoniveriyan #nallapaiyan #U1voicelover #musicaddict #chickenbiriyanipiriyan,"[('#thalapthyfan', 'MONEY'), ('#', 'DATE'), ('#U1voicelover #', 'MONEY')]",,,,,,"{('#', 'DATE'), ('#U1voicelover #', 'MONEY'), ('#thalapthyfan', 'MONEY')}"
1821,1087604119643262977,IInhimAndHeInI:+*:+),,,,,,,
1822,4854602705,All things in miniature including gardening.,,,,,,,
1823,588741102,Sometimes called Peter.,"('Peter', 'PERSON')",,,,,,"('Peter', 'PERSON')"
1824,824622595928645633,"""I have been truly blessed with wonderful family, friends, and teachers""",,,,,,,
1825,1081131650749210624,"Life only comes around once, so do whatever makes you happy, and be with whoever makes you smile.",,,,,,,
1826,261439903,Irregular Performance Auto Club,"('Irregular Performance Auto Club', 'ORG')",,,Irregular Performance Auto Club,,,
1827,394474510,Study as if you were going to live forever; live as if you were going to die tomorrow. . . .,"('tomorrow', 'DATE')",,,,,,"('tomorrow', 'DATE')"
1828,69647909,"I paint in the Yosemite Sierra in oil ""en plein air"" in an Alla Prima style. See my work at The Ansel Adams Gallery in Yosemite Valley.","[('the Yosemite Sierra', 'ORG'), ('Alla Prima', 'PERSON'), ('The Ansel Adams Gallery', 'FAC'), ('Yosemite Valley', 'LOC')]",,Yosemite Valley,the Yosemite Sierra,,,"{('Alla Prima', 'PERSON'), ('The Ansel Adams Gallery', 'FAC')}"
1829,1072390083846660096,Ì ãm big fãñ øf pârrdêp ñarwãl,,,,,,,
1830,1088241760369823744,Overcomer Focused Google My Name And See,,,,,,,
1831,188998430,"#JGoldFinger
#Trader

Jgfinger6@gmail.com","[('JGoldFinger', 'PERSON'), ('Trader', 'MONEY')]",,,,,,"{('Trader', 'MONEY'), ('JGoldFinger', 'PERSON')}"
1832,1621555688,"Founder, Doctancy INC.","('Doctancy INC', 'ORG')",,,Doctancy INC,,,
1833,1026815608611069952,New pakistan,,,,,,,
1834,1078374209687031809,A real caring person,,,,,,,
1835,490851645,"Writer @ AFL Media, author/editor of mainly sport&crime books, ex-hack local footballer/cricketer, father of 3 gems. Email: ben.collins@afl.com.au","[('Writer @', 'ORG'), ('AFL Media', 'ORG'), ('3', 'CARDINAL')]",,,"{'AFL Media', 'Writer @'}",,,"('3', 'CARDINAL')"
1836,2847730068,"Burlesque and pole performer, glitter aficionado, bodybuilder and politics junkie ((She/Her))

Personal trainer at #TeamCrushinator
@teamcrushinator","[('Burlesque', 'GPE'), ('TeamCrushinator', 'MONEY')]",Burlesque,,,,,"('TeamCrushinator', 'MONEY')"
1837,986771387128795136,#MICHAELANGELOKATIGBAK<U+0001F495><U+0001F60D>,,,,,,,
1838,1090043642679566336,NYC Based LGBT Pride Shop. 20% of Sales Donated to @LGBTOwned. Use TW20 for 20% Off. FREE Shipping. DM Us for Collabs!,"[('NYC Based LGBT Pride Shop', 'PRODUCT'), ('20%', 'PERCENT'), ('TW20', 'CARDINAL'), ('20%', 'PERCENT')]",,,,,,"{('NYC Based LGBT Pride Shop', 'PRODUCT'), ('TW20', 'CARDINAL'), ('20%', 'PERCENT')}"
1839,984459277246107649,I love electronic music !!! :)),,,,,,,
1840,26770483,Comedian/Actor/SiriusXM/#1 Album on iTunes/Fox/Writer @bobandtom / WandMaker @TarboWands repped by: lauren@12thstreetproductions.com,"[('Comedian/Actor/SiriusXM/#1 Album', 'ORG'), ('iTunes/Fox/Writer @bobandtom / WandMaker', 'ORG')]",,,"{'iTunes/Fox/Writer @bobandtom / WandMaker', 'Comedian/Actor/SiriusXM/#1 Album'}",,,
1841,984903594418884608,Star.From the show yo momma never used to miss,,,,,,,
1842,2870525826,"Suriya Anna fan
Marvel Fan
TECH-GEEK
Voracious Reader 
Life Explorer 
Engineer 
MovieBuff 
Binge Watcher
 Life enjoyment ¶
 CSE STUDENT ","[('Anna', 'ORG'), ('Fan', 'PRODUCT'), ('\x95TECH-', 'PERSON'), ('\x95Voracious', 'PERSON'), ('Reader \r\n\x95Life', 'ORG'), ('Explorer', 'ORG'), ('Watcher\r\n\x80 Life', 'ORG'), ('¶', 'PERSON'), ('STUDENT', 'ORG')]",,,"{'STUDENT', 'Watcher\r\n\x80 Life', 'Anna', 'Reader \r\n\x95Life', 'Explorer'}",,,"{('Fan', 'PRODUCT'), ('\x95TECH-', 'PERSON'), ('¶', 'PERSON'), ('\x95Voracious', 'PERSON')}"
1843,487108922,Nature & Wildlife Photographer <U+0001F1E8><U+0001F1E6><U+0001F4F7><U+0001F989><U+0001F985><U+0001F986>,"('Nature & Wildlife Photographer', 'ORG')",,,Nature & Wildlife Photographer,,,
1844,376491380,"*official twitter for Sarcasm & Liberty*

Modern politics viewed from a libertarian perspective with a healthy dose of sarcasm. Also, pro having fun","('Sarcasm & Liberty', 'ORG')",,,Sarcasm & Liberty,,,
1845,1089374109962784768,"People say I'm very tender, affectionate, feminine and graceful lady with a zest.
#FollowforFollow","('FollowforFollow', 'ORG')",,,FollowforFollow,,,
1846,981681763322908673,Conservative Truck Driver Former LEO Proud Canadian Winnipeg Jets Fan. Supporter of Military and First Responders. Tweets are my own,"[('Truck Driver', 'PERSON'), ('LEO Proud', 'PERSON'), ('Canadian', 'NORP'), ('Supporter of Military', 'ORG'), ('First Responders', 'ORG')]",,,"{'First Responders', 'Supporter of Military'}",Canadian,,"{('LEO Proud', 'PERSON'), ('Truck Driver', 'PERSON')}"
1847,66588794,"sometimes i break out into random babble, song, or dance. Nurse life RN","('RN', 'ORG')",,,RN,,,
1848,445173902,Tomorrow not promised live every day like yo last,"('Tomorrow', 'DATE')",,,,,,"('Tomorrow', 'DATE')"
1849,1090054334065315840,Someone who thinks he knows everything,,,,,,,
1850,3295966718,8000lb of salt,"('8000', 'CARDINAL')",,,,,,"('8000', 'CARDINAL')"
1851,824983668502302722,hi freinds,,,,,,,
1852,16462831,Perfecting my Onion dip recipe one day at a time.,"('one day', 'DATE')",,,,,,"('one day', 'DATE')"
1853,1067309644480200704,Hello just a artist looking for some ways to get my music up to the top,,,,,,,
1854,823062941633302529,"Don't follow me I'm already lost..!<U+0001F644>

Suffering from OCD, Obsessive comedy disorder...","('OCD', 'ORG')",,,OCD,,,
1855,992848742058549248,18  Woodrow Wilson HS 19  Wellesley 23  Student Activist  dtx,"[('18', 'CARDINAL'), ('Woodrow Wilson', 'PERSON'), ('\x9119', 'CARDINAL'), ('\x9123', 'CARDINAL'), ('Student Activist \x95', 'ORG')]",,,Student Activist ,,,"{('\x9119', 'CARDINAL'), ('18', 'CARDINAL'), ('\x9123', 'CARDINAL'), ('Woodrow Wilson', 'PERSON')}"
1856,760198091324686341,"CEO : DIIPSEE & DIIPSPACE
#FOLLOW - #LIKE - #RETWEET ! #VR #MR #AR  #VirtualReality #AugmentedReality #MEDIATEDREALITY #Workspace #Collaboration #NEWS #DIIPTECH","[('DIIPSEE & DIIPSPACE', 'ORG'), ('FOLLOW', 'ORG'), ('RETWEET', 'GPE'), ('VR', 'GPE'), ('#MR', 'MONEY'), ('AR  ', 'ORG'), ('#VirtualReality #AugmentedReality #', 'MONEY'), ('DIIPTECH', 'MONEY')]","{'RETWEET', 'VR'}",,"{'FOLLOW', 'DIIPSEE & DIIPSPACE', 'AR  '}",,,"{('DIIPTECH', 'MONEY'), ('#VirtualReality #AugmentedReality #', 'MONEY'), ('#MR', 'MONEY')}"
1857,2464133127,"artist, entreprenuer,",,,,,,,
1858,1090053318955728896,"Bachelor, Broadway, Sports, & Politics Junkie | Jack of all Trades, Master of all Bachelor Brackets","[('Bachelor', 'PERSON'), ('Broadway', 'FAC'), ('Sports, & Politics Junkie', 'ORG'), ('Jack', 'PERSON'), ('Bachelor Brackets', 'PERSON')]",,,"Sports, & Politics Junkie",,,"{('Bachelor', 'PERSON'), ('Broadway', 'FAC'), ('Jack', 'PERSON'), ('Bachelor Brackets', 'PERSON')}"
1859,1090049590081085441,Happily married 40 year old. Love to take in art and the beauty of life #Impeach45 #HappyAtheist #LoveOneAnother #FBR  #Love@JimChasse1 #positive <U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A><U+0001F30A>,"[('40 year old', 'DATE'), ('#HappyAtheist #', 'MONEY'), ('FBR', 'ORG'), ('#Love@JimChasse1', 'MONEY')]",,,FBR,,,"{('#Love@JimChasse1', 'MONEY'), ('#HappyAtheist #', 'MONEY'), ('40 year old', 'DATE')}"
1860,221370464,"2nd Civil War Vet, Resitance to the Resistance is futile. Make your voice be heard, VOTE!","[('2nd', 'ORDINAL'), ('Civil War Vet', 'EVENT'), ('VOTE', 'PERSON')]",,,,,,"{('Civil War Vet', 'EVENT'), ('VOTE', 'PERSON'), ('2nd', 'ORDINAL')}"
1861,1037052666927439872,"Carpenter, builder, welder, maker of things. Passive solar since 1976. Godless. 420247. Veteran 4 Peace. knee-taker. Bernie or Bust.  Water's boiling froggies!","[('1976', 'DATE'), ('420247', 'DATE'), ('Bernie', 'PERSON'), ('Bust', 'ORG'), ('Water', 'PERSON')]",,,Bust,,,"{('420247', 'DATE'), ('Bernie', 'PERSON'), ('Water', 'PERSON'), ('1976', 'DATE')}"
1862,3270841147,the hands that cradle the stars are the hands that bled for me <U+0001F31F>,,,,,,,
1863,2262035365,"all types of ill shit. 
Jim Carrey sold his soul to the devil
<U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8><U+0001F1FA><U+0001F1F8> MAGA
#commonsensepolicies","[('Jim Carrey', 'PERSON'), ('MAGA', 'GPE')]",MAGA,,,,,"('Jim Carrey', 'PERSON')"
1864,346454819,Humanitarian - Philanthropist - Researcher - Children's Rights Activist - END <U+0001F6AB> Human Trafficking - Science & Technology - AI - Astronomy - Transhumanism,"[(""Humanitarian - Philanthropist - Researcher - Children's"", 'PERSON'), ('Human Trafficking - Science & Technology - AI - Astronomy - Transhumanism', 'ORG')]",,,Human Trafficking - Science & Technology - AI - Astronomy - Transhumanism,,,"(""Humanitarian - Philanthropist - Researcher - Children's"", 'PERSON')"
1865,185113657,"Affinity for economics, memes, rain & the outdoors.  Associate Editor @CNNnews18. Previously: @HuffPostIndia  @ndtv @firstpost

Pitch to adrija.bose@nw18.com","[('@HuffPostIndia', 'ORG'), ('Pitch', 'GPE')]",Pitch,,@HuffPostIndia,,,
1866,1090037461466652672,"Im a Rapper, song writer, performer. The lady rapper from Ghana called Adepa Broni","[('Rapper', 'PERSON'), ('Ghana', 'GPE'), ('Adepa Broni', 'GPE')]","{'Ghana', 'Adepa Broni'}",,,,,"('Rapper', 'PERSON')"
1867,347034405,More awkward in person,,,,,,,
1868,1035317998809243648,"||@manutd <U+0001F4AF> ||Dreamer <U+0001F308> || Gamer<U+0001F3AE> || Movies <U+0001F4BB> ||freedom<U+0001F320> || Lover <U+0001F5A4> | Im just a boy, standing in front of the world <U+0001F30D>, asking you to follow me <U+0001F938>.","[('||@manutd', 'PERSON'), ('Gamer', 'GPE'), ('U+0001F4BB', 'PERSON'), ('|| Lover', 'WORK_OF_ART')]",Gamer,,,,|| Lover,"{('U+0001F4BB', 'PERSON'), ('||@manutd', 'PERSON')}"
1869,2980932169,All glory to god,,,,,,,
1870,575863859,"MCPS Principal , Bayard Rustin ES","[('MCPS', 'ORG'), ('Bayard Rustin ES', 'PERSON')]",,,MCPS,,,"('Bayard Rustin ES', 'PERSON')"
1871,1089978895070359552,#ImpeachTheMF #TrumpRussia #TrumpResign #NoWallEver #PutinsPuppet #FBR #VoteBlue2020 #FollowBack #TheResistance #FuckTrump No Really #FuckTrump!,"[('#ImpeachTheMF #', 'MONEY'), ('#TrumpResign #NoWallEver', 'MONEY'), ('#', 'CARDINAL'), ('PutinsPuppet #FBR', 'ORG'), ('#VoteBlue2020', 'MONEY'), ('#', 'CARDINAL')]",,,PutinsPuppet #FBR,,,"{('#TrumpResign #NoWallEver', 'MONEY'), ('#ImpeachTheMF #', 'MONEY'), ('#VoteBlue2020', 'MONEY'), ('#', 'CARDINAL')}"
