"","doc_id","sentence","token","upos","Entity"
"27348","doc3013","news reporter wjtv former sports reporter ntv news digital sports director httpstcoxpbxft usc upstate graduate email story ideas alovewjtvcom","director","NOUN","Profession"
"27362","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","community","NOUN","Profession"
"27363","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","advocate","NOUN","Profession"
"27366","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","running","VERB","Hobbies"
"27367","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","photography","NOUN","Hobbies"
"27368","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","reading","VERB","Hobbies"
"27369","doc3015","community advocate working enjoy running photography reading gardening always keen learn something new","gardening","VERB","Hobbies"
"27396","doc3018","inspirational motivational religious word stones pocket tokens use party wedding favors giveaways gifts meditation tools reminders","meditation","NOUN","Hobbies"
"27407","doc3020","bearded marriedufdfather avid griller sports fan pro whisky beer fan italian babyanon avi","sports","NOUN","Hobbies"
"27418","doc3021","<U+393C><U+3E32>re reading hahahaha <U+393C><U+3E32>","reading","NOUN","Hobbies"
"27429","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","twitter","ADJ","Organization"
"27430","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","account","NOUN","Profession"
"27432","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","twitter","NOUN","Organization"
"27436","doc3022","im back twitter account shut twitter speaking truth crooked racist criminal democrats","racist","NOUN","Personality"
"27440","doc3023","backup account cause never know","account","NOUN","Profession"
"27503","doc3031","msc biomedical engineering pgd new day comes new strength new thoughts","biomedical","ADJ","Profession"
"27504","doc3031","msc biomedical engineering pgd new day comes new strength new thoughts","engineering","NOUN","Profession"
"27520","doc3033","clemson university live fourth","university","NOUN","Profession"
"27530","doc3035","providing quality affordable collision repairs restorations customers","quality","NOUN","Profession"
"27559","doc3039","new yorker political conservative republican art culture cyclist foodie world traveler activist maga trump trump","political","ADJ","Profession"
"27565","doc3039","new yorker political conservative republican art culture cyclist foodie world traveler activist maga trump trump","foodie","NOUN","Personality"
"27575","doc3040","professional twin","professional","ADJ","Profession"
"27598","doc3043","icccuaufefwilliam penn football dlineu jucoproduct actor","football","NOUN","Hobbies"
"27603","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","twitter","NOUN","Organization"
"27604","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","account","NOUN","Profession"
"27606","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","security","NOUN","Profession"
"27608","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","read","VERB","Hobbies"
"27609","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","social","ADJ","Profession"
"27610","doc3044","official twitter account transportation security administration read social media policy httpstcoawxaupequ","media","NOUN","Profession"
"27614","doc3045","im professional graphic designer","professional","ADJ","Profession"
"27615","doc3045","im professional graphic designer","graphic","ADJ","Profession"
"27616","doc3045","im professional graphic designer","designer","NOUN","Profession"
"27628","doc3046","vet mission awareness take homeless streets youhavenotbeenabandonorforgotten sorry ladies im happily married","married","VERB","Personality"
"27649","doc3048","currently ma candidate georgetowncct researching technology violence social alienation formerly digital strategy breakthroughus tweets views","technology","NOUN","Profession"
"27651","doc3048","currently ma candidate georgetowncct researching technology violence social alienation formerly digital strategy breakthroughus tweets views","social","ADJ","Profession"
"27666","doc3049","swedish softball national team mvc softball pr business marketing","business","NOUN","Profession"
"27667","doc3049","swedish softball national team mvc softball pr business marketing","marketing","NOUN","Profession"
"27668","doc3050","web designer photographer loves travel eat read experience different things life","web","NOUN","Profession"
"27669","doc3050","web designer photographer loves travel eat read experience different things life","designer","NOUN","Profession"
"27670","doc3050","web designer photographer loves travel eat read experience different things life","photographer","NOUN","Profession"
"27674","doc3050","web designer photographer loves travel eat read experience different things life","read","VERB","Hobbies"
"27675","doc3050","web designer photographer loves travel eat read experience different things life","experience","NOUN","Profession"
"27699","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","football","NOUN","Hobbies"
"27705","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","proud","ADJ","Personality"
"27708","doc3053","longest serving football kicking punting coachinstructor us years proud father husband army ranger","army","NOUN","Profession"
"27712","doc3054","spydon cms music artist movie writerhailing anambra state nigeria djrappersinging","music","NOUN","Hobbies"
"27713","doc3054","spydon cms music artist movie writerhailing anambra state nigeria djrappersinging","artist","NOUN","Profession"
"27735","doc3057","clemson university nursing","university","NOUN","Profession"
"27749","doc3061","university northern iowa <U+393C><U+3E31>","university","NOUN","Profession"
"27762","doc3062","jamie carragher just one youre hoping liverpool everyman young writer writers<U+393C><U+3E32>","writer","NOUN","Profession"
"27768","doc3062","lab sohotheatre writers assistant successionhbo","assistant","ADJ","Profession"
"27785","doc3064","average commentary current events advocate respectful discourse opinions challenge challenged accept accepted","advocate","VERB","Profession"
"27802","doc3065","want become fighter pilot interested know space aerospace foreign politics also music lover","politics","NOUN","Hobbies"
"27804","doc3065","want become fighter pilot interested know space aerospace foreign politics also music lover","music","NOUN","Hobbies"
"27846","doc3069","teacher student","teacher","NOUN","Profession"
"27847","doc3069","teacher student","student","NOUN","Profession"
"27865","doc3072","support newmusic collect vinyl","support","VERB","Profession"
"27887","doc3076","tweet often good pay attention","good","ADJ","Personality"
"27891","doc3077","apocalypse survival kit","survival","NOUN","Hobbies"
"27900","doc3078","seeking man laid proverbs man strong overbearing loyal respectful kind sweetannaeddygmailcom","loyal","ADJ","Personality"
"27902","doc3078","seeking man laid proverbs man strong overbearing loyal respectful kind sweetannaeddygmailcom","kind","NOUN","Personality"
"27926","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","financial","ADJ","Profession"
"27927","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","coach","NOUN","Profession"
"27928","doc3082","mom wife financial coach business owner around american girl hope country can get st together future generations uftrumpucufefuf","business","NOUN","Profession"
"27946","doc3083","gospel artiste lover god music directorsong writerrelationship counselorvocal coachmusic producerpraise worship leaderactorcomputer engineer","music","NOUN","Hobbies"
"27954","doc3083","gospel artiste lover god music directorsong writerrelationship counselorvocal coachmusic producerpraise worship leaderactorcomputer engineer","engineer","NOUN","Profession"
"27955","doc3084","creative thinker passionate husband loving father overall curious person also head marketing yulu toys httpstcocxzzjzkds","creative","ADJ","Personality"
