"","doc_id","token","upos","Entity","pos_previous","pos_next","token_previous","token_next"
"14627","doc1846","zest","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=lady","token[w-1]=followforfollow"
"9152","doc1147","easily","ADV","Irrelavant","pos[w-1]=ADV","pos[w+1]=VERB","token[w-1]=quickly","token[w-1]=provides"
"30747","doc3869","uuuu","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=ufuuuc","token[w-1]=uu"
"12532","doc1571","fast","ADJ","Irrelavant","pos[w-1]=NUM","pos[w+1]=VERB","token[w-1]=one","token[w-1]=growing"
"20173","doc2526","little","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=balls","token[w-1]=white"
"9302","doc1161","teamweakly","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=life","token[w-1]=try"
"27501","doc3468","sj","PROPN","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=loves"
"4885","doc612","spy","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=shop"
"6694","doc838","ggmu","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=ways","token[w-1]=blood"
"6752","doc844","tv","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=news","token[w-1]=lifestyle"
"27498","doc3467","flash","NOUN","Irrelavant","pos[w-1]=NUM","pos[w+1]=NOUN","token[w-1]=one","token[w-1]=r"
"15698","doc1968","studioneptunn","X","Irrelavant","pos[w-1]=NOUN","pos[w+1]=X","token[w-1]=partner","token[w-1]=avid"
"21080","doc2646","humorous","ADJ","Personality",NA,"pos[w+1]=ADJ",NA,"token[w-1]=strange"
"21163","doc2656","farrakhan","ADJ","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=politics",NA
"31106","doc3916","uffufec","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=entrepreneur","token[w-1]=super"
"6427","doc805","friends","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=want","token[w-1]=world"
"300","doc48","im","ADJ","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=solid"
"27175","doc3428","student","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=AUX","token[w-1]=journalism","token[w-1]=indian"
"12694","doc1590","ufe","ADJ","Irrelavant","pos[w-1]=ADP","pos[w+1]=ADJ","token[w-1]=bengaluru","token[w-1]=uufeflive"
"13904","doc1749","artist","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=songwriter","token[w-1]=live"
"6992","doc870","ufa","X","Irrelavant","pos[w-1]=X",NA,"token[w-1]=tizzyoy",NA
"14054","doc1768","antitrump","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=prousa","token[w-1]=uffauffufeuffa"
"27567","doc3476","health","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=news",NA
"20760","doc2599","toucphone","NUM","Irrelavant","pos[w-1]=NUM","pos[w+1]=NOUN","token[w-1]=smtartphone","token[w-1]=donaldtrump"
"12241","doc1533","lot","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=PUNCT","token[w-1]=guitar","token[w-1]=<U+393C><U+3E33>"
"22374","doc2805","celebrity","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=newsmusicmovies"
"1174","doc158","trump","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=ADP","token[w-1]=little","token[w-1]=ufuffauff"
"24828","doc3117","hiking","VERB","Hobbies","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=kenya","token[w-1]=travel"
"12259","doc1535","abcnews","ADV","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=reporting","token[w-1]=western"
"8283","doc1037","student","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=siblings","token[w-1]=years"
"21720","doc2726","less","ADV","Irrelavant","pos[w-1]=PRON","pos[w+1]=X","token[w-1]=u","token[w-1]=ufa"
"27151","doc3424","son","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=god","token[w-1]=grandson"
"28996","doc3660","life","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=enjoying","token[w-1]=wife"
"17976","doc2253","buy","VERB","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=live"
"15889","doc1992","vulvodynia","X","Irrelavant","pos[w-1]=ADV","pos[w+1]=ADJ","token[w-1]=also","token[w-1]=pelvicpain"
"27422","doc3459","person","NOUN","Irrelavant","pos[w-1]=NUM",NA,"token[w-1]=one",NA
"2809","doc359","rob","X","Irrelavant","pos[w-1]=VERB","pos[w+1]=X","token[w-1]=married","token[w-1]=kadeg"
"24436","doc3065","account","NOUN","Profession","pos[w-1]=ADJ","pos[w+1]=VERB","token[w-1]=old","token[w-1]=recovered"
"22525","doc2827","people","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=ADJ","token[w-1]=many","token[w-1]=possible"
"21231","doc2664","proud","ADJ","Personality","pos[w-1]=ADV","pos[w+1]=NOUN","token[w-1]=now","token[w-1]=owner"
"20998","doc2629","radiouf","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=voice","token[w-1]=face"
"24386","doc3060","influencer","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=marketer"
"9564","doc1192","live","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=wisdom","token[w-1]=productive"
"13019","doc1632","politician","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=PROPN","token[w-1]=advocate","token[w-1]=president"
"13423","doc1681","founder","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=bright",NA
"19473","doc2447","virtue","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=knowledge",NA
"19082","doc2395","wifea","X","Irrelavant","pos[w-1]=X","pos[w+1]=ADJ","token[w-1]=moma","token[w-1]=beautiful"
"3375","doc424","flyers","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=go","token[w-1]=resist"
"6041","doc753","ed","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=phys","token[w-1]=phd"
"27770","doc3507","national","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=coachmember","token[w-1]=coaches"
"2558","doc325","god","PROPN","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=led"
"8406","doc1048","living","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=assisted","token[w-1]=skilled"
"10532","doc1303","truth","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NUM","token[w-1]=eternal","token[w-1]=five"
"20206","doc2530","car","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=race","token[w-1]=driver"
"13038","doc1633","try","VERB","Irrelavant","pos[w-1]=ADV","pos[w+1]=ADJ","token[w-1]=always","token[w-1]=best"
"3420","doc429","singer","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=bassist","token[w-1]=founder"
"12981","doc1627","peace","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=politics","token[w-1]=loving"
"22024","doc2758","education","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=service","token[w-1]=program"
"11227","doc1385","native","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=bronx","token[w-1]=sheherthey"
"229","doc34","bodyspray","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=manufacturer","token[w-1]=perfumes"
"16192","doc2028","human","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=hate","token[w-1]=godfamilyusa"
"19730","doc2474","player","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=fortnite","token[w-1]=starting"
"11653","doc1450","uub","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=uu","token[w-1]=uueu"
"31285","doc3936","still","ADV","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=man","token[w-1]=interested"
"7517","doc941","journalist","NOUN","Profession",NA,NA,NA,NA
"16705","doc2096","engaged","VERB","Irrelavant","pos[w-1]=PRON","pos[w+1]=ADJ","token[w-1]=im","token[w-1]=tyler"
"16613","doc2082","angrykwyjibo","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=live",NA
"31024","doc3907","necessary","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=shits"
"23200","doc2914","snapchat","X","Irrelavant","pos[w-1]=ADJ","pos[w+1]=X","token[w-1]=young","token[w-1]=jahamiandre"
"11455","doc1417","ron","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=failureauthor","token[w-1]=chernow"
"21203","doc2662","three","NUM","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=foot","token[w-1]=female"
"7285","doc911","dog","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=VERB","token[w-1]=blew","token[w-1]=got"
"3053","doc388","leader","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=CCONJ","token[w-1]=cvt","token[w-1]=maryland"
"18039","doc2262","full","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=smiles"
"25049","doc3143","harder","ADJ","Irrelavant","pos[w-1]=VERB",NA,"token[w-1]=play",NA
"4973","doc621","curation","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=content","token[w-1]=publishing"
"2906","doc371","business","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=ADV","token[w-1]=college","token[w-1]=alum"
"3255","doc412","ufd","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=news","token[w-1]=reviews"
"25186","doc3162","sebroche","NOUN","Irrelavant","pos[w-1]=PRON",NA,"token[w-1]=ali",NA
"12146","doc1520","stay","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=ADJ","token[w-1]=electric","token[w-1]=safe"
"174","doc26","mill","NUM","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=ufe"
"16009","doc2003","projectos","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=kingz","token[w-1]=fora"
"15605","doc1958","somebody","PRON","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=need","token[w-1]=qualify"
"16460","doc2064","life","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=virtual","token[w-1]=friends"
"25629","doc3219","team","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=gun","token[w-1]=page"
"11021","doc1366","online","ADV","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=digital"
"10764","doc1331","politics","NOUN","Hobbies","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=government","token[w-1]=business"
"28970","doc3657","csrp","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=work",NA
"17598","doc2203","radical","ADJ","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=healthier","token[w-1]=sustainability"
"27974","doc3531","manager","NOUN","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=artist","token[w-1]=directorufac"
"21725","doc2726","respect","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=child","token[w-1]=respected"
"23335","doc2932","additional","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=mum","token[w-1]=needs"
"28938","doc3655","lyrics","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=song","token[w-1]=loves"
"12518","doc1568","living","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=cabbie",NA
"13329","doc1670","im","ADJ","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=cool"
"3107","doc393","text","NOUN","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=ufaf","token[w-1]=whatsapp"
"22095","doc2767","leadership","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=youth","token[w-1]=concern"
"21439","doc2692","uffrealtorlife","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=ufe","token[w-1]=buyorsell"
"6436","doc805","footballer","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=instrumentalist",NA
"29664","doc3737","minds","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=free",NA
"17101","doc2142","pty","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=social","token[w-1]=ltd"
"30278","doc3814","m","NUM","Irrelavant","pos[w-1]=PUNCT","pos[w+1]=NOUN","token[w-1]=<U+393C><U+3E32>","token[w-1]=twitter"
"12213","doc1530","<U+393C><U+3E35>","PUNCT","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=original"
"9922","doc1231","light","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=love",NA
"20093","doc2516","via","ADP","Irrelavant","pos[w-1]=ADV","pos[w+1]=NOUN","token[w-1]=worldwide","token[w-1]=internet"
"9711","doc1208","music","NOUN","Hobbies",NA,NA,NA,NA
"2112","doc274","qubelfast","ADJ","Irrelavant","pos[w-1]=ADP","pos[w+1]=NOUN","token[w-1]=ufuduf","token[w-1]=wiplive"
"14585","doc1843","explorer","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=life","token[w-1]=<U+393C><U+3E35>engineer"
"9883","doc1228","ends","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=seruz","token[w-1]=hia"
"8558","doc1068","learn","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=VERB","token[w-1]=live","token[w-1]=laugh"
"8763","doc1090","toll","VERB","Irrelavant","pos[w-1]=PRON","pos[w+1]=ADJ","token[w-1]=us","token[w-1]=free"
"31096","doc3916","god","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=son","token[w-1]=product"
"20503","doc2565","entertainment","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=music",NA
"30166","doc3798","random","ADV","Irrelavant",NA,"pos[w+1]=ADV",NA,"token[w-1]=af"
"27462","doc3463","fellowship","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=lord"
"12115","doc1514","marcel","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=im",NA
"3967","doc493","kindness","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=depended","token[w-1]=psychopaths"
"6845","doc856","uf","NOUN","Irrelavant",NA,NA,NA,NA
"29254","doc3683","inspire","ADJ","Irrelavant","pos[w-1]=ADV","pos[w+1]=NOUN","token[w-1]=best","token[w-1]=life"
"10691","doc1324","intl","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=chapel",NA
"1656","doc216","girl","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADP","token[w-1]=jersey","token[w-1]=uaufef"
"15058","doc1893","ceo","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=AUX","token[w-1]=founder","token[w-1]=doublesquare"
"9217","doc1152","im","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NUM","token[w-1]=personality","token[w-1]=one"
"18090","doc2269","e","X","Irrelavant","pos[w-1]=NOUN","pos[w+1]=X","token[w-1]=livremente","token[w-1]=sentir"
"23476","doc2948","dance","NOUN","Profession",NA,"pos[w+1]=NOUN",NA,"token[w-1]=passion"
"4435","doc552","brings","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=attention","token[w-1]=joy"
"24933","doc3130","things","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=PRON","token[w-1]=know","token[w-1]=ya"
"19274","doc2420","love","VERB","Irrelavant",NA,"pos[w+1]=ADJ",NA,"token[w-1]=incredible"
"134","doc16","interested","ADJ","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=author","token[w-1]=news"
"16069","doc2009","activist","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=media",NA
"5839","doc730","host","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=journalistufeufe","token[w-1]=anytim"
"4661","doc587","people","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=VERB","token[w-1]=humor","token[w-1]=making"
"3794","doc474","possessions","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=material","token[w-1]=wealth"
"2981","doc379","ufauffcuduufef","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=competitor","token[w-1]=columbia"
"9943","doc1233","donwon","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=instagram","token[w-1]=post"
"18367","doc2307","family","ADV","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADJ","token[w-1]=believes","token[w-1]=important"
"5891","doc736","s","AUX","Irrelavant","pos[w-1]=PRON","pos[w+1]=VERB","token[w-1]=that","token[w-1]=trying"
"21849","doc2739","associate","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=VERB","token[w-1]=completionan","token[w-1]=chartered"
"26144","doc3299","specialistuffgypsyucwriterufddmexicanitalianuufef","ADP","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=tech","token[w-1]=political"
"28994","doc3660","voter","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=VERB","token[w-1]=independent","token[w-1]=enjoying"
"5013","doc629","feministblogger","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=design",NA
"21485","doc2697","uffbufeaufeauff","NOUN","Irrelavant","pos[w-1]=PUNCT",NA,"token[w-1]=<U+623C><U+3E62>",NA
"9264","doc1157","local","ADJ","Profession","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=government","token[w-1]=government"
"28101","doc3546","im","ADJ","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=exciting"
"3801","doc475","garments","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=ceo","token[w-1]=textlies"
"6346","doc789","plc","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=bank","token[w-1]=london"
"8999","doc1124","knowledge","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=wisdom",NA
"17212","doc2158","years","NOUN","Irrelavant","pos[w-1]=NUM","pos[w+1]=NOUN","token[w-1]=two","token[w-1]=experience"
"15201","doc1912","insert","VERB","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=school"
"15711","doc1971","football","NOUN","Hobbies","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=love","token[w-1]=politics"
"13759","doc1730","troops","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=ufsupport","token[w-1]=veterans"
"25210","doc3165","stedmak","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=gardens"
"10062","doc1248","founder","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=rblxaay"
"3411","doc428","tutu","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=speedway","token[w-1]=campboggycreek"
"24090","doc3025","kids","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=lots","token[w-1]=love"
"243","doc37","wrote","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=author","token[w-1]=bastille"
"7983","doc1007","believerdoer","NOUN","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=travellerdreamer",NA
"16076","doc2011","uuua","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=uauuu","token[w-1]=uuu"
"30113","doc3792","sldunktank","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=hope","token[w-1]=lifetrapped"
"18181","doc2281","youre","PRON","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=solution","token[w-1]=part"
"22342","doc2801","wandecontents","X","Irrelavant","pos[w-1]=X","pos[w+1]=X","token[w-1]=neilpatel","token[w-1]=digitalmarketing"
"1941","doc255","ig","VERB","Irrelavant","pos[w-1]=SCONJ","pos[w+1]=ADV","token[w-1]=follow","token[w-1]=emilsamalot"
"82","doc10","lives","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADP","token[w-1]=born","token[w-1]=uduvil"
"19926","doc2499","future","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=bright",NA
"8500","doc1061","range","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=shooting","token[w-1]=destination"
"17146","doc2147","century","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=st","token[w-1]=needs"
"22130","doc2770","views","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=raised","token[w-1]=stuff"
"18523","doc2328","rapper","NOUN","Irrelavant",NA,"pos[w+1]=NOUN",NA,"token[w-1]=writer"
"24728","doc3105","playing","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=asme","token[w-1]=twitter"
"5000","doc627","us","PRON","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=fraction","token[w-1]=medical"
"23589","doc2962","bricksmortar","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=forget","token[w-1]=sunday"
"29958","doc3776","caring","NOUN","Irrelavant","pos[w-1]=VERB","pos[w+1]=NOUN","token[w-1]=love","token[w-1]=father"
"570","doc75","goal","NOUN","Irrelavant",NA,"pos[w+1]=VERB",NA,"token[w-1]=make"
"20330","doc2546","see","VERB","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADV","token[w-1]=come","token[w-1]=uf"
"16212","doc2031","midnight","AUX","Irrelavant",NA,"pos[w+1]=PRON",NA,"token[w-1]=whiskey"
"3253","doc412","ufbb","NUM","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=cybersecurity","token[w-1]=news"
"27459","doc3462","son","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=day","token[w-1]=god"
"8701","doc1083","reached","VERB","Irrelavant","pos[w-1]=AUX","pos[w+1]=ADP","token[w-1]=can","token[w-1]=via"
"17964","doc2251","channel","NOUN","Irrelavant","pos[w-1]=PROPN","pos[w+1]=NOUN","token[w-1]=youtube","token[w-1]=clash"
"28750","doc3632","coming","VERB","Irrelavant","pos[w-1]=NOUN",NA,"token[w-1]=messiah",NA
"12483","doc1564","topic","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=PUNCT","token[w-1]=tech","token[w-1]=<U+393C><U+3E35>"
"20338","doc2547","unique","ADJ","Irrelavant","pos[w-1]=VERB","pos[w+1]=ADV","token[w-1]=delivers","token[w-1]=simply"
"9426","doc1175","collectionsoon","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADP","token[w-1]=clothing","token[w-1]=hustler"
"2649","doc337","researcher","DET","Profession",NA,"pos[w+1]=NOUN",NA,"token[w-1]=sgicoventry"
"7089","doc885","growbydatacommunity","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=AUX","token[w-1]=datatechconsult","token[w-1]=ai"
"19908","doc2497","love","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=musicpeace","token[w-1]=interact"
"1093","doc147","eng","VERB","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=exvp","token[w-1]=publicismedia"
"1399","doc190","walking","VERB","Hobbies","pos[w-1]=VERB","pos[w+1]=DET","token[w-1]=love","token[w-1]=beach"
"2646","doc336","social","ADJ","Profession","pos[w-1]=ADV","pos[w+1]=NOUN","token[w-1]=blogger","token[w-1]=media"
"9570","doc1192","confidence","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=ADJ","token[w-1]=life","token[w-1]=gracious"
"21148","doc2654","agencies","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=VERB","token[w-1]=officials","token[w-1]=cfb"
"30954","doc3895","p","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=writer","token[w-1]=wattpad"
"11537","doc1434","believe","NOUN","Irrelavant","pos[w-1]=ADJ","pos[w+1]=NOUN","token[w-1]=strong","token[w-1]=islam"
"14597","doc1843","cse","ADJ","Irrelavant","pos[w-1]=PUNCT","pos[w+1]=NOUN","token[w-1]=<U+393C><U+3E35>","token[w-1]=student"
"14766","doc1862","maker","NOUN","Irrelavant","pos[w-1]=NOUN","pos[w+1]=NOUN","token[w-1]=welder","token[w-1]=things"
"9165","doc1147","thing","NOUN","Irrelavant","pos[w-1]=ADJ",NA,"token[w-1]=next",NA
